,Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
2327,004010,롯데미도파,KOSPI,주권,보통주,1975-12-12,2013-01-22,해산 사유 발생,,,유통,5000.0,65148322.0,,
2328,014300,선진지주,KOSPI,주권,보통주,1994-01-14,2013-01-18,해산 사유 발생,,,음식료·담배,5000.0,1386000.0,,
2329,123160,히든챔피언스팩1호,KOSDAQ,주권,보통주,2010-06-11,2013-01-18,상장예비심사 청구서 미제출로 관리종목 지정후 1개월 이내 동 사유 미해소,2013-01-09,2013-01-17,금융,1000.0,16100000.0,,
2330,739012V1,러브코리아 1 A-e,KOSPI,수익증권,보통주,2008-04-15,2013-01-15,수익증권 기타(공익과 투자자 보호),,,,5000.0,1868168.0,071620,에이치디씨자산운용
2331,064420,케이피케미칼,KOSPI,주권,보통주,2002-06-21,2013-01-15,해산 사유 발생,,,화학,5000.0,98337782.0,,
2332,07815210,HB테크놀러지 1WR,KOSDAQ,신주인수권증권,보통주,2010-02-16,2013-01-07,신주인수권 행사기간 만료,,,,0.0,112487.0,078150,HB테크놀러지
2333,01800210,유니슨 1WR,KOSDAQ,신주인수권증권,보통주,2010-02-10,2012-12-29,신주인수권 행사기간 만료,,,,0.0,2975900.0,018000,유니슨
2334,122750,우리스팩1호,KOSPI,주권,보통주,2010-05-11,2012-12-21,SPAC 상장예비심사청구서 미제출 등,2012-12-11,2012-12-20,기타금융,5000.0,3980000.0,,
2335,0524221W,오성엘에스티1WR,KOSDAQ,신주인수권증권,보통주,2010-01-06,2012-12-14,신주인수권행사기간만료,,,,0.0,490390.0,052420,오성첨단소재
2336,015110,중앙건설,KOSPI,주권,보통주,1994-11-05,2012-12-11,보통주 주가수준미달,2012-11-30,2012-12-10,건설,5000.0,6589747.0,,
2337,046430,알에스넷,KOSDAQ,주권,보통주,2002-05-23,2012-12-05,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",2012-11-26,2012-12-04,유통,500.0,29971492.0,,
2338,045050,큐리어스,KOSDAQ,주권,보통주,2001-08-02,2012-11-27,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",2012-11-16,2012-11-26,정보기기,500.0,29520523.0,,
2339,0485521W,SM C&C 1WR,KOSDAQ,신주인수권증권,보통주,2010-01-22,2012-11-19,신주인수권 행사기간 만료,,,,0.0,76244.0,048550,SM C&C
2340,0027021W,신일산업 1WR,KOSPI,신주인수권증권,보통주,2010-01-05,2012-11-19,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,427478.0,002700,신일전자
2341,047730,넷웨이브,KOSDAQ,주권,보통주,2001-05-10,2012-11-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2012-11-08,2012-11-16,통신장비,500.0,17279461.0,,
2342,042820,어울림 네트,KOSDAQ,주권,보통주,2000-07-11,2012-11-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2012-11-08,2012-11-16,통신장비,100.0,34396517.0,,
2343,048460,엑큐리스,KOSDAQ,주권,보통주,2000-12-14,2012-11-16,피흡수합병,,,IT부품,500.0,43582976.0,,
2344,026870,코원에너지서비스,KOSPI,주권,보통주,1995-12-21,2012-11-15,신청에 의한 상장폐지,2012-11-06,2012-11-14,전기·가스,5000.0,9700000.0,,
2345,707016TB,동양베트남2,KOSPI,수익증권,보통주,2008-01-31,2012-11-09,수익증권 기타(공익과 투자자 보호),,,,5000.0,2425820.0,047160,우리자산운용
2346,122290,동양밸류스팩,KOSPI,주권,보통주,2010-03-25,2012-11-07,SPAC 상장예비심사청구서 미제출 등,2012-10-29,2012-11-06,기타금융,500.0,4940000.0,,
2347,0234121W,유진기업 2WR,KOSDAQ,신주인수권증권,보통주,2010-01-06,2012-11-02,신주인수권 행사기간 만료,,,,0.0,5577855.0,023410,유진기업
2348,038990,넥스콘테크,KOSDAQ,주권,보통주,2000-05-23,2012-11-01,상장폐지신청('12.10.09),2012-10-23,2012-10-31,IT부품,500.0,17495128.0,,
2349,035210,티브로드도봉강북방송,KOSDAQ,주권,보통주,1999-08-27,2012-11-01,상장폐지신청('12.09.26),2012-10-23,2012-10-31,방송서비스,500.0,21382500.0,,
2350,043890,한빛방송,KOSDAQ,주권,보통주,2000-08-10,2012-11-01,상장폐지 신청('12.09.26),2012-10-23,2012-10-31,방송서비스,5000.0,14034252.0,,
2351,121950,미래에셋스팩1호,KOSDAQ,주권,보통주,2010-03-12,2012-10-23,상장예비심사 청구서 미제출로 관리종목 지정후 1개월 이내 동 사유 미해소,2012-10-12,2012-10-22,금융,500.0,13933334.0,,
2352,016560,서울저축은행,KOSPI,주권,보통주,1996-11-19,2012-10-17,자본잠식(자본금의 50/100이상 잠식) 2년 계속,2012-10-08,2012-10-16,기타금융,5000.0,76536000.0,,
2353,007200,진흥저축은행,KOSPI,주권,보통주,1985-04-09,2012-10-17,자본전액잠식,2012-10-08,2012-10-16,기타금융,5000.0,35000000.0,,
2354,121910,대우증권스팩,KOSPI,주권,보통주,2010-03-03,2012-10-15,SPAC 상장예비심사청구서 미제출 등,2012-10-04,2012-10-12,기타금융,1000.0,27007000.0,,
2355,016140,웨스테이트,KOSDAQ,주권,보통주,1994-03-18,2012-10-12,상장폐지신청('12.09.12),2012-10-02,2012-10-11,,1000.0,5000000.0,,
2356,073130,인스프리트,KOSDAQ,주권,보통주,2005-01-19,2012-10-12,자본잠식률 50% 이상으로 관리종목 지정 이후 최근 반기의 재무제표에 대한 감사인의 감사의견거절 등,2012-10-02,2012-10-11,소프트웨어,500.0,39085276.0,,
2357,071660,SSCP,KOSDAQ,주권,보통주,2005-10-18,2012-09-29,최종부도 발생,2012-09-20,2012-09-28,화학,500.0,40781382.0,,
2358,900150,성융광전투자,KOSDAQ,외국주권,보통주,2010-09-15,2012-09-26,감사의견거절(감사범위 제한 및 계속기업존속능력 불확실성),2012-09-17,2012-09-25,일반서비스,1.0,80290358.0,,
2359,050050,유아이에너지,KOSDAQ,주권,보통주,2000-12-21,2012-09-26,자본전액잠식,2012-09-17,2012-09-25,컴퓨터서비스,500.0,41562219.0,,
2360,034510,무한투자,KOSDAQ,주권,보통주,2000-04-14,2012-09-25,시가총액 40억원 미달,2012-09-14,2012-09-24,금융,500.0,10104638.0,,
2361,900030,연합과기,KOSPI,외국주권,보통주,2008-12-04,2012-09-14,감사의견 의견거절,2012-09-05,2012-09-13,일반서비스,5.0,20000000.0,,
2362,007150,동양텔레콤,KOSDAQ,주권,보통주,2000-07-25,2012-09-11,2회 연속 자본잠식률 50%이상,2012-08-31,2012-09-10,통신장비,500.0,89305510.0,,
2363,033280,어울림엘시스,KOSDAQ,주권,보통주,1997-11-10,2012-09-11,2반기 연속 자본잠식률 50%이상,2012-08-31,2012-09-10,소프트웨어,100.0,24632684.0,,
2364,038320,어울림정보,KOSDAQ,주권,보통주,2002-04-23,2012-09-08,2반기 연속 자본잠식률 50%이상,2012-08-30,2012-09-07,소프트웨어,100.0,23488731.0,,
2365,019260,엔케이바이오,KOSDAQ,주권,보통주,1996-01-04,2012-09-05,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2012-08-27,2012-09-04,제약,1000.0,68637280.0,,
2366,011800,배명금속,KOSPI,주권,보통주,1990-07-14,2012-09-03,최종부도발생,2012-08-23,2012-08-31,금속,500.0,103594415.0,,
2367,0010621W,JW중외제약 1WR,KOSPI,신주인수권증권,보통주,2009-10-13,2012-08-29,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,1252394.0,001060,JW중외제약
2368,0091921W,대양금속 2WR,KOSPI,신주인수권증권,보통주,2009-10-09,2012-08-27,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,7208601.0,009190,대양금속
2369,0012621W,남광토건 1WR,KOSPI,신주인수권증권,보통주,2009-11-06,2012-08-17,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),2012-08-07,2012-08-16,,0.0,10019334.0,001260,남광토건
2370,105070,금강제강,KOSDAQ,주권,보통주,2010-02-02,2012-08-14,최종부도 발생,2012-08-03,2012-08-13,금속,500.0,6792000.0,,
2371,0030621W,슈넬생명과학 6WR,KOSPI,신주인수권증권,보통주,2009-09-18,2012-08-03,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,676713.0,003060,에이프로젠바이오로직스
2372,045260,디에이치패션,KOSDAQ,주권,보통주,2001-11-08,2012-08-01,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",2012-07-23,2012-07-31,유통,500.0,56463998.0,,
2373,007800,솔로몬저축은행,KOSPI,주권,보통주,1996-11-19,2012-07-25,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2012-07-16,2012-07-24,기타금융,5000.0,22802040.0,,
2374,025610,한국저축은행,KOSPI,주권,보통주,1995-03-17,2012-07-25,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2012-07-16,2012-07-24,기타금융,5000.0,16000000.0,,
2375,098400,엔스퍼트,KOSDAQ,주권,보통주,2008-01-30,2012-07-24,"기업의계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2012-07-13,2012-07-23,통신장비,100.0,13113705.0,,
2376,000470,그린손해보험,KOSPI,주권,보통주,1975-06-30,2012-07-16,자본전액잠식,2012-07-05,2012-07-13,보험,5000.0,26588686.0,,
2377,0110721W,LG이노텍 1WR,KOSPI,신주인수권증권,보통주,2009-08-24,2012-07-12,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,322166.0,011070,LG이노텍
2378,733017R7,미래KTB2,KOSPI,수익증권,보통주,2005-09-15,2012-06-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,3400000.0,047220,다올자산운용
2379,021060,한림창투,KOSDAQ,주권,보통주,2000-06-15,2012-06-27,"기업의계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2012-06-18,2012-06-26,금융,500.0,10025553.0,,
2380,004550,대우송도개발,KOSPI,주권,보통주,1978-07-31,2012-06-22,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2012-06-13,2012-06-21,유통,5000.0,46135450.0,,
2381,004555,대우송도개발1우,KOSPI,주권,구형우선주,1987-11-13,2012-06-22,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2012-06-13,2012-06-21,유통,5000.0,143386.0,,
2382,0672521W,STX조선해양 1WR,KOSPI,신주인수권증권,보통주,2009-07-30,2012-06-21,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,4938884.0,,
2383,012400,허메스홀딩스,KOSPI,주권,보통주,1988-06-15,2012-06-12,감사의견 의견거절,2012-05-31,2012-06-11,전기·전자,500.0,5740349.0,,
2384,012405,허메스홀딩스우,KOSPI,주권,구형우선주,1989-11-07,2012-06-12,감사의견 의견거절,2012-05-31,2012-06-11,전기·전자,500.0,800.0,,
2385,008540,케이비물산,KOSPI,주권,보통주,1990-01-16,2012-06-08,감사의견 의견거절,2012-05-29,2012-06-07,유통,500.0,16974857.0,,
2386,067130,클루넷,KOSDAQ,주권,보통주,2002-06-17,2012-06-08,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2012-05-29,2012-06-07,컴퓨터서비스,500.0,5040873.0,,
2387,037240,평안물산,KOSDAQ,주권,보통주,1999-12-14,2012-06-01,감사의견거절(감사범위제한),2012-05-22,2012-05-31,IT부품,500.0,1714200.0,,
2388,065310,JH코오스,KOSDAQ,주권,보통주,2002-07-19,2012-05-31,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2012-05-21,2012-05-30,섬유·의류,500.0,38377223.0,,
2389,0366321W,온세텔레콤 3WR,KOSDAQ,신주인수권증권,보통주,2010-03-10,2012-05-29,신주인수권 행사기간 만료,,,,0.0,39246200.0,036630,세종텔레콤
2390,108890,거북선4호,KOSPI,선박투자회사,보통주,2009-03-06,2012-05-24,신청에 의한 상장폐지,,,일반서비스,5000.0,3042710.0,,
2391,001310,풍림산업,KOSPI,주권,보통주,1978-11-30,2012-05-18,최종부도발생,2012-05-09,2012-05-17,건설,5000.0,21520000.0,,
2392,053040,블루젬디앤씨,KOSDAQ,주권,보통주,2001-08-09,2012-05-17,감사의견거절(감사범위 제한 및 계속기업존속 불확실성),2012-05-08,2012-05-16,화학,500.0,12289414.0,,
2393,0014421W,대한전선 1WR,KOSPI,신주인수권증권,보통주,2009-06-23,2012-05-07,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,15172492.0,001440,대한전선
2394,050470,CT&T,KOSDAQ,주권,보통주,2002-04-23,2012-05-01,감사 의견거절(감사범위 제한),2012-04-20,2012-04-30,운송장비·부품,500.0,27403947.0,,
2395,066690,보광티에스,KOSDAQ,주권,보통주,2008-10-06,2012-05-01,감사의견 거절(감사범위 제한 및 계속기업존속불확실성),2012-04-20,2012-04-30,금속,500.0,37833749.0,,
2396,015200,비앤비성원,KOSDAQ,주권,보통주,1997-01-17,2012-05-01,감사의견거절(감사범위제한),2012-04-20,2012-04-30,금속,500.0,153649804.0,,
2397,040740,아인스M&M,KOSDAQ,주권,보통주,2004-01-28,2012-05-01,감사의견거절(감사범위 제한 및 계속기업존속 불확실성),2012-04-20,2012-04-30,유통,100.0,29217403.0,,
2398,065610,폴리플러스,KOSDAQ,주권,보통주,2002-12-06,2012-05-01,감사의견거절(감사범위제한),2012-04-20,2012-04-30,화학,500.0,39540291.0,,
2399,0029921W,금호산업 2WR,KOSPI,신주인수권증권,보통주,2009-06-12,2012-04-30,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,4503070.0,002990,금호건설
2400,0168821W,웅진홀딩스 1WR,KOSPI,신주인수권증권,보통주,2009-06-05,2012-04-30,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,11039187.0,016880,웅진
2401,045470,에이프로테크놀로지,KOSDAQ,주권,보통주,2000-07-27,2012-04-24,사업보고서 법정제출기한 익일부터 10일 이내 미제출 등,2012-04-13,2012-04-23,의료·정밀기기,500.0,5162723.0,,
2402,068630,에피밸리,KOSDAQ,주권,보통주,2005-10-27,2012-04-24,사업보고서 법정제출기한 익일부터 10일 이내 미제출,2012-04-13,2012-04-23,IT부품,500.0,4264236.0,,
2403,0163821W,동부제철 1WR,KOSPI,신주인수권증권,보통주,2009-06-01,2012-04-23,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,3580094.0,016380,KG스틸
2404,0163822W,동부제철 2WR,KOSPI,신주인수권증권,보통주,2010-08-16,2012-04-23,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,1872647.0,016380,KG스틸
2405,098150,한국아태특별,KOSPI,투자회사,보통주,2007-09-05,2012-04-23,해산 사유 발생,,,기타금융,,7328373.0,,
2406,002670,미주제강,KOSDAQ,주권,보통주,1995-01-04,2012-04-17,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래 정지,2012-04-05,2012-04-16,금속,500.0,44179882.0,,
2407,101790,케이알제2호,KOSPI,부동산투자회사,보통주,2008-05-08,2012-04-17,자본잠식(자본금의 50/100이상 잠식) 2년 계속,2012-04-05,2012-04-16,일반서비스,5000.0,5000000.0,,
2408,052350,코아에스앤아이,KOSDAQ,주권,보통주,2001-07-20,2012-04-17,감사의견거절(감사범위 제한),2012-04-05,2012-04-16,컴퓨터서비스,500.0,6952005.0,,
2409,042340,대국,KOSDAQ,주권,보통주,2000-06-22,2012-04-13,최근3사업연도중2사업연도자기자본 50%초과법인세비용차감전손실발생,2012-04-03,2012-04-12,유통,500.0,13681787.0,,
2410,056710,미리넷,KOSDAQ,주권,보통주,2002-01-10,2012-04-13,자본전액잠식,2012-04-03,2012-04-12,통신장비,500.0,55592019.0,,
2411,094700,미성포리테크,KOSDAQ,주권,보통주,2007-12-20,2012-04-13,자본전액잠식,2012-04-03,2012-04-12,IT부품,500.0,12544054.0,,
2412,056010,아이스테이션,KOSDAQ,주권,보통주,2002-08-13,2012-04-13,자본전액잠식 등,2012-04-03,2012-04-12,정보기기,500.0,23507337.0,,
2413,015390,엘앤씨피,KOSDAQ,주권,보통주,2001-08-09,2012-04-13,감사의견거절(감사범위제한),2012-04-03,2012-04-12,화학,100.0,34810061.0,,
2414,089480,평산,KOSDAQ,주권,보통주,2006-08-22,2012-04-13,감사의견거절(감사범위제한),2012-04-03,2012-04-12,금속,500.0,21419242.0,,
2415,0732421W,금호타이어 1WR,KOSPI,신주인수권증권,보통주,2011-04-12,2012-04-12,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,3998389.0,073240,금호타이어
2416,01520211,비앤비성원 6WR,KOSDAQ,신주인수권증권,보통주,2011-04-28,2012-04-04,기초주권의 관리종목 지정,2012-03-26,2012-04-03,,0.0,6750082.0,,
2417,707016T4,동양베트남1,KOSPI,수익증권,보통주,2007-06-29,2012-03-30,수익증권 기타(공익과 투자자 보호),,,,5000.0,29076145.0,047160,우리자산운용
2418,037320,시노펙스그린테크,KOSDAQ,주권,보통주,2002-09-17,2012-03-19,피흡수합병,,,유통,500.0,75710749.0,,
2419,114130,거북선5호,KOSPI,선박투자회사,보통주,2009-10-01,2012-03-02,신청에 의한 상장폐지,,,일반서비스,5000.0,1610000.0,,
2420,114140,거북선6호,KOSPI,선박투자회사,보통주,2009-10-01,2012-03-02,신청에 의한 상장폐지,,,일반서비스,5000.0,1190000.0,,
2421,134000,거북선7호,KOSPI,선박투자회사,보통주,2010-11-10,2012-03-02,신청에 의한 상장폐지,,,일반서비스,5000.0,2000006.0,,
2422,0205621W,아시아나항공 1 WR,KOSPI,신주인수권증권,보통주,2009-04-10,2012-03-02,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,6669397.0,020560,아시아나항공
2423,0002721W,기아자동차 1 WR,KOSPI,신주인수권증권,보통주,2009-04-01,2012-02-20,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,757522.0,000270,기아
2424,088960,씨티엘테크,KOSDAQ,주권,보통주,2006-06-30,2012-02-08,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2012-01-30,2012-02-07,IT부품,500.0,21239310.0,,
2425,037380,에이원마이크로,KOSDAQ,주권,보통주,2000-01-27,2012-02-01,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2012-01-19,2012-01-31,전기·전자,500.0,22142787.0,,
2426,046720,엔하이테크,KOSDAQ,주권,보통주,2002-10-10,2012-02-01,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2012-01-19,2012-01-31,IT부품,500.0,15936242.0,,
2427,093820,한국유전15-1,KOSPI,투자회사,보통주,2007-01-02,2012-02-01,해산 사유 발생,,,기타금융,,40820000.0,,
2428,0020221W,코오롱 4WR,KOSPI,신주인수권증권,보통주,2009-03-04,2012-01-27,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,185254.0,002020,코오롱
2429,12011210,코오롱인더스트리 2WR,KOSPI,신주인수권증권,보통주,2010-02-01,2012-01-27,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,5872.0,120110,코오롱인더
2430,061050,지앤디윈텍,KOSDAQ,주권,보통주,2003-01-06,2012-01-20,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,2012-01-11,2012-01-19,전기·전자,500.0,13386115.0,,
2431,032930,에이스앤파트너스,KOSDAQ,주권,보통주,1997-07-14,2012-01-18,피흡수합병,,,통신장비,500.0,16893659.0,,
2432,022520,코오롱아이넷,KOSPI,주권,보통주,2011-07-19,2012-01-11,해산 사유 발생,,,유통,500.0,81481540.0,,
2433,00684014,AK홀딩스8R,KOSPI,신주인수권증서,보통주,2014-07-28,2014-08-04,,,,,0.0,1278299.0,,
2434,13893014,BS금융지주5R,KOSPI,신주인수권증서,보통주,2014-06-18,2014-06-25,,,,,0.0,32791220.0,,
2435,13913014,DGB금융지주4R,KOSPI,신주인수권증서,보통주,2014-12-19,2014-12-29,,,,,0.0,27989966.0,,
2436,00636014,GS건설 17R,KOSPI,신주인수권증서,보통주,2014-05-16,2014-05-23,,,,,0.0,15976939.0,,
2437,17533014,JB금융지주4R,KOSPI,신주인수권증서,보통주,2014-08-18,2014-08-25,,,,,0.0,21593452.0,,
2438,02132014,KCC건설4R,KOSDAQ,신주인수권증서,보통주,2014-05-30,2014-06-10,,,,,0.0,15598918.0,,
2439,10907014,KGP15R,KOSPI,신주인수권증서,보통주,2014-12-12,2014-12-19,,,,,0.0,17999701.0,,
2440,18171015,NHN엔터테인먼트 2R,KOSPI,신주인수권증서,보통주,2015-03-04,2015-03-11,,,,,0.0,4383852.0,,
2441,00612015,SK케미칼 36R,KOSPI,신주인수권증서,보통주,2015-11-16,2015-11-23,,,,,0.0,2757190.0,,
2442,09944014,SMEC9R,KOSDAQ,신주인수권증서,보통주,2014-02-24,2014-03-01,,,,,0.0,4694912.0,,
2443,03654014,STS반도체13R,KOSDAQ,신주인수권증서,보통주,2014-05-08,2014-05-15,,,,,0.0,17449364.0,,
2444,03027015,가희 11R,KOSDAQ,신주인수권증서,보통주,2015-12-01,2015-12-08,,,,,0.0,12398448.0,,
2445,00225014,근화제약30R,KOSPI,신주인수권증서,보통주,2014-11-26,2014-12-03,,,,,0.0,9698553.0,,
2446,13861015,나이벡 7R,KOSDAQ,신주인수권증서,보통주,2015-08-18,2015-08-25,,,,,0.0,758853.0,,
2447,06824015,다원시스 7R,KOSDAQ,신주인수권증서,보통주,2015-11-18,2015-11-25,,,,,0.0,1886095.0,,
2448,12882014,대성산업 8R,KOSPI,신주인수권증서,보통주,2015-01-08,2015-01-15,,,,,0.0,19963628.0,,
2449,00349015,대한항공43R,KOSPI,신주인수권증서,보통주,2015-02-26,2015-03-05,,,,,0.0,11302285.0,,
2450,00123014,동국제강12R,KOSPI,신주인수권증서,보통주,2014-06-09,2014-06-16,,,,,0.0,21582082.0,,
2451,03079015,동양네트웍스 13R,KOSPI,신주인수권증서,보통주,2015-11-30,2015-12-07,,,,,0.0,16797441.0,,
2452,11545013,디지탈아리아7R,KOSDAQ,신주인수권증서,보통주,2014-01-07,2014-01-14,,,,,0.0,8997089.0,,
2453,00040015,롯데손해보험 31R,KOSPI,신주인수권증서,보통주,2015-05-15,2015-05-22,,,,,0.0,53595982.0,,
2454,13110014,리켐 6R,KOSDAQ,신주인수권증서,보통주,2014-02-04,2014-02-11,,,,,0.0,1698482.0,,
2455,04250014,링네트10R,KOSDAQ,신주인수권증서,보통주,2014-02-07,2014-02-14,,,,,0.0,1231775.0,,
2456,13804014,메리츠금융지주회사3R,KOSPI,신주인수권증서,보통주,2014-08-29,2014-09-05,,,,,0.0,26168564.0,,
2457,00856015,메리츠종금증권55R,KOSPI,신주인수권증서,보통주,2015-08-05,2015-08-12,,,,,0.0,94386967.0,,
2458,00536015,모나미 22R,KOSPI,신주인수권증서,보통주,2015-05-12,2015-05-19,,,,,0.0,3996498.0,,
2459,02556013,미래산업 20R,KOSPI,신주인수권증서,보통주,2014-01-03,2014-01-10,,,,,0.0,39886742.0,,
2460,02556014,미래산업22R,KOSPI,신주인수권증서,보통주,2014-10-16,2014-10-23,,,,,0.0,71972495.0,,
2461,03762015,미래에셋증권 11R,KOSPI,신주인수권증서,보통주,2015-10-20,2015-10-27,,,,,0.0,37785919.0,,
2462,03562014,바른손이앤에이48R,KOSDAQ,신주인수권증서,보통주,2014-07-10,2014-07-17,,,,,0.0,19996762.0,,
2463,08604014,바이오톡스텍15R,KOSDAQ,신주인수권증서,보통주,2014-10-17,2014-10-24,,,,,0.0,3197643.0,,
2464,00134015,백광산업 24R,KOSPI,신주인수권증서,보통주,2015-05-12,2015-05-19,,,,,0.0,10964454.0,,
2465,04631014,백금T&A4R,KOSDAQ,신주인수권증서,보통주,2014-10-15,2014-10-22,,,,,0.0,4510498.0,,
2466,00241015,범양건영 30R,KOSPI,신주인수권증서,보통주,2015-06-04,2015-06-11,,,,,0.0,679409.0,,
2467,00474015,보루네오 20R,KOSPI,신주인수권증서,보통주,2015-06-26,2015-07-03,,,,,0.0,16163857.0,,
2468,00503015,부산주공 19R,KOSPI,신주인수권증서,보통주,2015-11-20,2015-11-27,,,,,0.0,6919809.0,,
2469,05290014,비아이이엠티12R,KOSDAQ,신주인수권증서,보통주,2014-10-13,2014-10-20,,,,,0.0,17688730.0,,
2470,05422014,비츠로시스7R,KOSDAQ,신주인수권증서,보통주,2014-09-16,2014-09-23,,,,,0.0,9996438.0,,
2471,05409014,삼진엘앤디9R,KOSDAQ,신주인수권증서,보통주,2014-10-06,2014-10-14,,,,,0.0,2496979.0,,
2472,00018015,성창기업지주 10R,KOSPI,신주인수권증서,보통주,2015-11-26,2015-12-03,,,,,0.0,958446.0,,
2473,09109015,세원셀론텍 7R,KOSPI,신주인수권증서,보통주,2015-10-21,2015-10-28,,,,,0.0,9593972.0,,
2474,03268014,소프트센30R,KOSDAQ,신주인수권증서,보통주,2014-07-10,2014-07-17,,,,,0.0,8476511.0,,
2475,04310015,솔고바이오 14R,KOSDAQ,신주인수권증서,보통주,2015-08-17,2015-08-24,,,,,0.0,17991793.0,,
2476,08722015,스틸플라워4R,KOSDAQ,신주인수권증서,보통주,2015-03-30,2015-04-06,,,,,0.0,5598657.0,,
2477,08683015,신양 5R,KOSDAQ,신주인수권증서,보통주,2015-06-23,2015-06-30,,,,,0.0,12998268.0,,
2478,08683014,신양4R,KOSDAQ,신주인수권증서,보통주,2014-09-01,2014-09-11,,,,,0.0,12688638.0,,
2479,00270014,신일산업26R,KOSPI,신주인수권증서,보통주,2014-10-24,2014-10-31,,,,,0.0,11994746.0,,
2480,10228015,쌍방울 6R,KOSPI,신주인수권증서,보통주,2015-10-01,2015-10-08,,,,,0.0,36991032.0,,
2481,00477014,써니전자15R,KOSPI,신주인수권증서,보통주,2014-05-26,2014-06-02,,,,,0.0,6991758.0,,
2482,09983014,씨그널정보통신5R,KOSDAQ,신주인수권증서,보통주,2014-07-07,2014-07-12,,,,,0.0,18999124.0,,
2483,09534015,아이에스시 8R,KOSDAQ,신주인수권증서,보통주,2015-08-18,2015-08-25,,,,,0.0,997916.0,,
2484,06104015,알에프텍 6R,KOSDAQ,신주인수권증서,보통주,2015-03-27,2015-04-03,,,,,0.0,1813909.0,,
2485,05202014,에스티큐브 15R,KOSDAQ,신주인수권증서,보통주,2014-12-02,2014-12-09,,,,,0.0,6998318.0,,
2486,02108014,에이티넘인베스트7R,KOSDAQ,신주인수권증서,보통주,2014-07-08,2014-07-15,,,,,0.0,5997428.0,,
2487,07357015,에이티테크놀러지 10R,KOSDAQ,신주인수권증서,보통주,2015-08-31,2015-09-07,,,,,0.0,7727694.0,,
2488,08531014,엔케이10R,KOSPI,신주인수권증서,보통주,2014-07-17,2014-07-24,,,,,0.0,7717821.0,,
