,Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
367,2341001C,폴라리스세원 9R,KOSDAQ,신주인수권증서,보통주,2022-06-28,2022-07-05,,,,,0.0,9976559,,
368,2201001C,퓨쳐켐 21R,KOSDAQ,신주인수권증서,보통주,2022-09-23,2022-09-30,,,,,0.0,3305012,,
369,2418201D,피씨엘 17R,KOSDAQ,신주인수권증서,보통주,2023-08-18,2023-08-25,,,,,0.0,5193172,,
370,3048401D,피플바이오 8R,KOSDAQ,신주인수권증서,보통주,2023-09-19,2023-09-26,,,,,0.0,5065726,,
371,0391301C,하나투어 14R,KOSPI,신주인수권증서,보통주,2022-06-02,2022-06-10,,,,,0.0,1643446,,
372,2568401C,한국비엔씨 16R,KOSDAQ,신주인수권증서,보통주,2022-02-17,2022-02-24,,,,,0.0,12940696,,
373,0026801C,한탑 8R,KOSDAQ,신주인수권증서,보통주,2022-04-21,2022-04-28,,,,,0.0,6497161,,
374,0098301C,한화솔루션 48PR,KOSPI,신주인수권증서,보통주,2022-12-22,2022-12-29,,,,,0.0,1558868,,
375,0426601D,한화오션 17R,KOSPI,신주인수권증서,보통주,2023-10-23,2023-10-30,,,,,0.0,71530415,,
376,0110801C,형지I&C 12R,KOSDAQ,신주인수권증서,보통주,2022-11-14,2022-11-21,,,,,0.0,12494717,,
377,0050101C,휴스틸 37R,KOSPI,신주인수권증서,보통주,2022-11-18,2022-11-25,,,,,0.0,14867851,,
378,377630,삼성스팩4호,KOSDAQ,주권,보통주,2021-05-21,2023-12-27,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2023-12-15,2023-12-26,금융,100.0,4020000,,
379,450410,엔에이치스팩28호,KOSDAQ,주권,보통주,2023-03-09,2023-12-21,피흡수합병(스팩소멸합병),,,금융,100.0,3920000,,
380,0673921B,아스트 9WR,KOSDAQ,신주인수권증권,보통주,2021-02-04,2023-12-20,신주인수권 행사기간 만료,,,,0.0,5467775,067390,아스트
381,046140,SBS콘텐츠허브,KOSDAQ,주권,보통주,2003-02-05,2023-12-18,타법인의 완전자회사로 편입,,,오락·문화,500.0,21463555,,
382,373340,유진스팩6호,KOSDAQ,주권,보통주,2021-04-08,2023-12-13,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2023-12-04,2023-12-12,금융,100.0,3020000,,
383,138690,엘아이에스,KOSDAQ,주권,보통주,2011-06-02,2023-12-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2023-11-27,2023-12-05,반도체,500.0,67080306,,
384,367360,DB금융스팩9호,KOSDAQ,주권,보통주,2021-03-16,2023-11-24,피흡수합병(스팩소멸합병),,,금융,100.0,4840000,,
385,155900,바다로19호,KOSPI,선박투자회사,보통주,2012-06-29,2023-11-24,신청에 의한 상장폐지,,,일반서비스,5000.0,15200004,,
386,015540,에코바이브,KOSPI,주권,보통주,1989-09-02,2023-11-07,감사의견 의견거절 2년 계속,2023-10-27,2023-11-06,일반서비스,500.0,62556871,,
387,0234421A,제이스코홀딩스 2WR,KOSDAQ,신주인수권증권,보통주,2020-12-16,2023-11-07,신주인수권 행사기간 만료,,,,0.0,2827380,023440,제이스코홀딩스
388,405350,IBKS제17호스팩,KOSDAQ,주권,보통주,2022-02-18,2023-11-03,피흡수합병(스팩소멸합병),,,금융,100.0,2720000,,
389,440200,케이비제23호스팩,KOSDAQ,주권,보통주,2022-11-03,2023-11-03,피흡수합병(스팩소멸합병),,,금융,100.0,6125000,,
390,085370,루트로닉,KOSDAQ,주권,보통주,2006-07-04,2023-10-27,타법인의 완전자회사로 편입,,,의료·정밀기기,500.0,25871695,,
391,08537M,루트로닉3우C,KOSDAQ,주권,종류주권,2016-12-15,2023-10-27,타법인의 완전자회사로 편입,,,의료·정밀기기,500.0,153536,,
392,069110,코스온,KOSDAQ,주권,보통주,2003-10-14,2023-10-20,감사의견 거절(감사범위 제한),2023-10-11,2023-10-19,화학,500.0,22450397,,
393,0003021C,대유플러스 12WR,KOSPI,신주인수권증권,보통주,2022-04-07,2023-10-17,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),2023-10-05,2023-10-16,,0.0,23010603,000300,DH오토넥스
394,0003021D,대유플러스 14WR,KOSPI,신주인수권증권,보통주,2023-07-20,2023-10-17,주권의 상장폐지 또는 관리종목지정기준에 해당(신주인수권증권),2023-10-05,2023-10-16,,0.0,27803411,000300,DH오토넥스
395,72501773,나인트리부동산(종A1),KOSPI,수익증권,보통주,2017-06-26,2023-10-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,36359419,047190,신한자산운용
396,72502773,나인트리부동산(종C-i),KOSPI,수익증권,보통주,2017-06-26,2023-10-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,10140581,047190,신한자산운용
397,0048721A,티웨이홀딩스 24WR,KOSPI,신주인수권증권,보통주,2020-11-09,2023-09-25,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,32355641,004870,티웨이홀딩스
398,353060,에이치엠씨제5호스팩,KOSDAQ,주권,보통주,2020-12-16,2023-09-22,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2023-09-13,2023-09-21,금융,100.0,5115000,,
399,400560,하나금융20호스팩,KOSDAQ,주권,보통주,2021-12-27,2023-09-19,피흡수합병(스팩소멸합병),,,금융,100.0,3050000,,
400,00121218,금호전기 31WR,KOSPI,신주인수권증권,보통주,2018-10-31,2023-09-18,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,2881394,001210,금호전기
401,366330,신한제7호스팩,KOSDAQ,주권,보통주,2021-02-04,2023-09-18,피흡수합병(스팩소멸합병),,,금융,100.0,4550000,,
402,242350,피엔아이컴퍼니,KONEX,주권,보통주,2016-12-22,2023-09-18,지정자문인 선임계약 해지 후 30일 이내 미체결(2023.9.4 限),2023-09-07,2023-09-15,-,500.0,4776520,,
403,367480,유안타제8호스팩,KOSDAQ,주권,보통주,2021-04-05,2023-09-08,피흡수합병(스팩소멸합병),,,금융,100.0,6490000,,
404,409570,한국제10호스팩,KOSDAQ,주권,보통주,2022-02-21,2023-08-31,피흡수합병(스팩소멸합병),,,금융,100.0,5410000,,
405,298870,우리벤처파트너스,KOSDAQ,주권,보통주,2021-12-16,2023-08-28,타법인의 완전자회사로 편입,,,금융,500.0,100000000,,
406,010050,우리종금,KOSPI,주권,보통주,1974-09-11,2023-08-28,지주회사(최대주주등)의 완전자회사화 등,,,기타금융,500.0,874203406,,
407,048260,오스템임플란트,KOSDAQ,주권,보통주,2007-02-07,2023-08-14,상장폐지 신청('23.06.28),2023-08-03,2023-08-11,의료·정밀기기,5000.0,1557648,,
408,348840,데이드림엔터,KONEX,주권,보통주,2020-08-18,2023-08-10,상장폐지 신청,2023-08-01,2023-08-09,-,500.0,842500,,
409,078650,지나인제약,KOSDAQ,주권,보통주,2010-10-22,2023-07-21,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),2023-07-12,2023-07-20,의료·정밀기기,500.0,4078777,,
410,70101BA7,한국투자도쿄기오이쵸오피스[파생형],KOSPI,수익증권,보통주,2020-10-28,2023-07-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,42265148,440740,한투리얼에셋운용
411,367340,DB금융스팩8호,KOSDAQ,주권,보통주,2020-12-09,2023-07-17,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2023-07-06,2023-07-14,금융,100.0,6050000,,
412,000995,DB하이텍1우,KOSPI,주권,구형우선주,2007-05-21,2023-07-17,종류주식 상장주식수 미달 2반기 계속,,,전기·전자,5000.0,112316,000990,DB하이텍
413,001745,SK네트웍스우,KOSPI,주권,구형우선주,1989-12-21,2023-07-17,종류주식 상장주식수 미달 2반기 계속,,,유통,2500.0,113648,001740,SK네트웍스
414,096640,멜파스,KOSDAQ,주권,보통주,2009-12-18,2023-07-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2023-07-06,2023-07-14,IT부품,500.0,46517663,,
415,010145,삼성중공우,KOSPI,주권,구형우선주,1994-11-22,2023-07-17,종류주식 상장주식수 미달 2반기 계속,,,운송장비·부품,1000.0,114845,010140,삼성중공업
416,004565,현대비앤지스틸우,KOSPI,주권,구형우선주,1989-08-31,2023-07-17,종류주식 상장주식수 미달 2반기 계속,,,금속,5000.0,109852,004560,현대비앤지스틸
417,000547,흥국화재2우B,KOSPI,주권,신형우선주,1999-08-09,2023-07-17,종류주식 상장주식수 미달 2반기 계속,,,보험,5000.0,153600,000540,흥국화재
418,21433218,금호에이치티 1WR,KOSPI,신주인수권증권,보통주,2018-07-30,2023-06-13,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,240756,214330,금호에이치티
419,285770,라이프사이언스테크놀로지,KONEX,주권,보통주,2017-12-21,2023-06-12,외부감사인의 감사의견 의견거절,2023-05-31,2023-06-09,-,500.0,3545380,,
420,281310,바이오시네틱스,KONEX,주권,보통주,2017-12-15,2023-06-12,외부감사인의 감사의견 의견거절,2023-05-31,2023-06-09,-,500.0,2650890,,
421,1806421A,한진칼 3WR,KOSPI,신주인수권증권,보통주,2020-07-16,2023-06-05,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,3263492,180640,한진칼
422,388220,하나금융19호스팩,KOSDAQ,주권,보통주,2021-10-07,2023-05-23,피흡수합병(스팩소멸합병),,,금융,100.0,6310000,,
423,353490,미래에셋대우스팩 5호,KOSDAQ,주권,보통주,2020-08-28,2023-05-17,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2023-05-08,2023-05-16,금융,100.0,5060000,,
424,050540,엠피씨플러스,KOSDAQ,주권,보통주,2005-12-12,2023-05-08,감사의견 거절(감사범위 제한),2023-04-27,2023-05-04,일반서비스,500.0,6468087,,
425,140290,청광건설,KONEX,주권,보통주,2013-12-20,2023-05-08,상장폐지 신청,2023-04-25,2023-05-04,-,500.0,10555100,,
426,135160,무송지오씨,KONEX,주권,보통주,2015-12-28,2023-05-02,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래정지,2023-04-20,2023-04-28,-,500.0,9576333,,
427,396770,엔에이치스팩22호,KOSDAQ,주권,보통주,2021-12-24,2023-04-28,피흡수합병(스팩소멸합병),,,금융,100.0,6440000,,
428,008560,메리츠증권,KOSPI,주권,보통주,1992-01-15,2023-04-25,지주회사(최대주주등)의 완전자회사화 등,,,증권,1000.0,593180579,,
429,215050,비엔디생활건강,KONEX,주권,보통주,2015-03-30,2023-04-21,감사의견 의견거절(감사범위제한),2023-04-12,2023-04-20,-,100.0,2121666,,
430,426670,대신밸런스제12호스팩,KOSDAQ,주권,보통주,2022-07-14,2023-04-20,피흡수합병(스팩소멸합병),,,금융,100.0,5810000,,
431,2901221A,대유에이피 3WR,KOSDAQ,신주인수권증권,보통주,2020-05-28,2023-04-18,신주인수권 행사기간 만료,,,,0.0,3275670,290120,DH오토리드
432,267060,명진홀딩스,KONEX,주권,보통주,2017-08-24,2023-04-18,지정자문인 선임계약 해지 후 30일 이내 미체결(2023.4.4 限),2023-04-07,2023-04-17,-,500.0,9141804,,
433,058420,제이웨이,KOSDAQ,주권,보통주,2002-01-10,2023-04-14,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),2023-04-05,2023-04-13,오락·문화,500.0,3610839,,
434,271850,다이오진,KONEX,주권,보통주,2017-06-19,2023-04-12,지정자문인 선임계약 해지 후 30일 이내 미체결(2023.3.29 限),2023-04-03,2023-04-11,-,100.0,3206333,,
435,267810,앙츠,KONEX,주권,보통주,2017-04-28,2023-04-04,지정자문인 선임계약 해지 후 30일 이내 미체결(2023.3.21 限),2023-03-24,2023-04-03,-,500.0,1787000,,
436,056000,코원플레이,KOSDAQ,주권,보통주,2003-07-11,2023-03-30,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),2023-03-21,2023-03-29,디지털컨텐츠,500.0,19720225,,
437,70101786,벨기에코어오피스부동산(A),KOSPI,수익증권,보통주,2018-06-19,2023-03-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,184179291,440740,한투리얼에셋운용
438,70102786,벨기에코어오피스부동산(C-I),KOSPI,수익증권,보통주,2018-06-19,2023-03-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,200000,440740,한투리얼에셋운용
439,387310,대신밸런스제10호스팩,KOSDAQ,주권,보통주,2021-09-17,2023-03-16,피흡수합병(스팩소멸합병),,,금융,100.0,5460000,,
440,353070,에이치엠씨제4호스팩,KOSDAQ,주권,보통주,2020-07-29,2023-03-10,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2023-02-28,2023-03-09,금융,100.0,4310000,,
441,397500,대신밸런스제11호스팩,KOSDAQ,주권,보통주,2021-12-02,2023-03-09,피흡수합병(스팩소멸합병),,,금융,100.0,7610000,,
442,343510,하나금융16호스팩,KOSDAQ,주권,보통주,2020-07-23,2023-03-02,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2023-02-20,2023-02-28,금융,100.0,4010000,,
443,351340,IBKS제13호스팩,KOSDAQ,주권,보통주,2020-07-15,2023-02-21,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2023-02-10,2023-02-20,금융,100.0,5170000,,
444,000060,메리츠화재,KOSPI,주권,보통주,1956-07-02,2023-02-21,지주회사(최대주주등)의 완전자회사화 등,,,보험,500.0,104535112,,
445,344050,신영스팩6호,KOSDAQ,주권,보통주,2020-02-12,2023-02-17,피흡수합병(스팩소멸합병),,,금융,100.0,4305000,,
446,096300,베트남개발1,KOSPI,투자회사,보통주,2007-06-13,2023-02-02,해산 사유 발생,,,기타금융,,137680211,,
447,0437121A,서울리거 4WR,KOSDAQ,신주인수권증권,보통주,2020-03-10,2023-01-26,신주인수권 행사기간 만료,,,,0.0,9752470,043710,서울리거
448,064510,유네코,KOSDAQ,주권,보통주,2018-03-15,2023-01-17,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),2023-01-06,2023-01-16,기계·장비,500.0,10117010,,
449,71901B96,KB 와이즈 스타 부동산 자 2 A,KOSPI,수익증권,보통주,2019-09-23,2022-12-29,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,5176619,047210,케이비자산운용
450,71902B96,KB 와이즈 스타 부동산 자 2 C-F,KOSPI,수익증권,보통주,2019-09-23,2022-12-29,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,98800000,047210,케이비자산운용
451,71903B96,KB 와이즈 스타 부동산 자 2 C-I,KOSPI,수익증권,보통주,2019-09-23,2022-12-29,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,8000000,047210,케이비자산운용
452,342550,케이비제20호스팩,KOSDAQ,주권,보통주,2020-01-30,2022-12-29,피흡수합병(스팩소멸합병),,,금융,100.0,6501000,,
453,329020,오션스톤,KONEX,주권,보통주,2020-05-07,2022-12-27,지정자문인 선임계약 해지 후 30일 이내 미체결(2022.12.13 限),2022-12-16,2022-12-26,-,500.0,835152,,
454,349720,이베스트스팩5호,KOSDAQ,주권,보통주,2020-05-20,2022-12-26,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2022-12-15,2022-12-23,금융,100.0,3620000,,
455,341160,하나금융15호스팩,KOSDAQ,주권,보통주,2020-01-30,2022-12-23,피흡수합병(스팩소멸합병),,,금융,100.0,4710000,,
456,217600,켐온,KOSDAQ,주권,보통주,2015-06-26,2022-12-16,피흡수합병,,,일반서비스,100.0,63861340,,
457,290510,코리아센터,KOSDAQ,주권,보통주,2019-11-29,2022-12-16,피흡수합병,,,소프트웨어,100.0,114534446,,
458,367460,유안타제7호스팩,KOSDAQ,주권,보통주,2020-12-28,2022-12-08,피흡수합병(스팩소멸합병),,,금융,100.0,5500000,,
459,131390,원익피앤이,KOSDAQ,주권,보통주,2011-09-27,2022-11-29,피흡수합병,,,전기·전자,500.0,14818910,,
460,158310,참존글로벌,KOSDAQ,주권,보통주,2013-04-03,2022-11-09,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2022-10-31,2022-11-08,기계·장비,500.0,47841128,,
461,060300,레드로버,KOSDAQ,주권,보통주,2002-01-10,2022-11-04,기업의 계속성 및 경영의 투명성 등을 종합적을 고려하여 상장폐지기준에 해당한다고 결정,2022-10-26,2022-11-03,오락·문화,500.0,29231297,,
462,347140,케이프이에스제4호,KOSDAQ,주권,보통주,2020-03-24,2022-10-31,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2022-10-20,2022-10-28,금융,100.0,3009000,,
463,126870,뉴로스,KOSDAQ,주권,보통주,2012-02-15,2022-10-26,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),2022-10-17,2022-10-25,기계·장비,500.0,35639398,,
464,337450,SK5호스팩,KOSDAQ,주권,보통주,2019-12-04,2022-10-18,피흡수합병(스팩소멸합병),,,금융,100.0,4310000,,
465,340350,SK6호스팩,KOSDAQ,주권,보통주,2020-03-11,2022-10-18,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2022-10-06,2022-10-17,금융,100.0,5710000,,
466,090740,연이비앤티,KOSDAQ,주권,보통주,2007-09-19,2022-10-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2022-10-05,2022-10-14,IT부품,500.0,22459415,,
467,182690,테라셈,KOSDAQ,주권,보통주,2014-10-30,2022-10-17,감사의견 거절(감사범위 제한),2022-10-06,2022-10-14,유통,500.0,21163148,,
468,07661219,해성옵틱스 6WR,KOSDAQ,신주인수권증권,보통주,2019-11-25,2022-10-12,신주인수권 행사기간 만료,,,,0.0,7034345,076610,해성옵틱스
469,046110,한일네트웍스,KOSDAQ,주권,보통주,2006-01-20,2022-10-05,상장폐지 신청('22.08.31),2022-09-23,2022-10-04,컴퓨터서비스,500.0,11954227,,
470,332710,하나금융14호스팩,KOSDAQ,주권,보통주,2019-11-01,2022-09-26,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2022-09-15,2022-09-23,금융,100.0,4410000,,
471,127160,매직마이크로,KOSDAQ,주권,보통주,2015-11-19,2022-09-22,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),2022-09-16,2022-09-21,반도체,100.0,86623501,,
472,75701B93,현대유퍼스트부동산25호 A,KOSPI,수익증권,보통주,2019-05-31,2022-09-08,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,33565491,,현대자산운용
473,75702B93,현대유퍼스트부동산25호 C-i,KOSPI,수익증권,보통주,2019-05-31,2022-09-08,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,200000,,현대자산운용
474,053110,소리바다,KOSDAQ,주권,보통주,2001-10-09,2022-09-07,감사의견 거절(감사범위 제한),2022-08-29,2022-09-06,디지털컨텐츠,500.0,8940349,,
475,71901B92,KB와이즈스타부동산1A,KOSPI,수익증권,보통주,2019-05-17,2022-08-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,70538605,047210,케이비자산운용
476,71903B92,KB와이즈스타부동산1C-F,KOSPI,수익증권,보통주,2019-05-17,2022-08-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,700000,047210,케이비자산운용
477,71902B92,KB와이즈스타부동산1C-퇴직,KOSPI,수익증권,보통주,2019-05-17,2022-08-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,3765000,047210,케이비자산운용
478,75901BB7,KIAMCO 뉴딜인프라,KOSPI,수익증권,보통주,2021-10-15,2022-08-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,10000000,397360,케이디비인프라
479,08280218,비보존 헬스케어 5WR,KOSDAQ,신주인수권증권,보통주,2018-03-27,2022-08-29,기초주권의 관리종목 지정,2022-08-18,2022-08-26,,0.0,189435,082800,비보존 제약
480,06679217,씨씨에스 1WR,KOSDAQ,신주인수권증권,보통주,2021-05-03,2022-08-29,신주인수권 행사기간 만료,,,,0.0,2428190,066790,씨씨에스
481,70101781,도쿄중소형오피스1,KOSPI,수익증권,보통주,2018-01-22,2022-08-17,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,26958739,047240,한국투자신탁운용
482,340120,하이제5호스팩,KOSDAQ,주권,보통주,2019-12-23,2022-07-28,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2022-07-19,2022-07-27,금융,100.0,5020000,,
483,002270,롯데푸드,KOSPI,주권,보통주,1973-05-09,2022-07-20,해산 사유 발생,,,음식료·담배,5000.0,1209055,,
484,016385,KG스틸우,KOSPI,주권,구형우선주,1989-09-21,2022-07-15,종류주식 상장주식수 미달 2반기 계속,,,금속,5000.0,53385,016380,KG스틸
485,001529,동양3우B,KOSPI,주권,신형우선주,2007-08-03,2022-07-15,종류주식 상장주식수 미달 2반기 계속,,,비금속,500.0,89722,001520,동양
486,009275,신원우,KOSPI,주권,구형우선주,1989-03-07,2022-07-15,종류주식 상장주식수 미달 2반기 계속,,,섬유·의류,500.0,90740,009270,신원
487,04204217,케이피엠테크 5WR,KOSDAQ,신주인수권증권,보통주,2017-08-25,2022-07-12,신주인수권 행사기간 만료,,,,0.0,66234,042040,케이피엠테크
488,0340221B,두산에너빌리티 2WR,KOSPI,신주인수권증권,보통주,2021-07-21,2022-07-04,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,4479391,034020,두산에너빌리티
489,74703B96,이지스리테일287호 Class A,KOSPI,수익증권,보통주,2019-08-30,2022-07-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,39495241,139150,이지스자산운용
490,74702B96,이지스리테일287호 Class C-I,KOSPI,수익증권,보통주,2019-08-30,2022-07-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,200000,139150,이지스자산운용
491,74704B96,이지스리테일287호 Class C-P,KOSPI,수익증권,보통주,2019-08-30,2022-07-04,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,2304001,139150,이지스자산운용
492,04267217,현대두산인프라코어 1WR,KOSPI,신주인수권증권,보통주,2017-08-22,2022-07-04,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,4873497,,
493,74401773,맵스호주2호,KOSPI,수익증권,보통주,2017-06-12,2022-06-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,137478903,036320,미래에셋자산운용
494,216280,원텍,KONEX,주권,보통주,2015-04-29,2022-06-30,피흡수합병,,,-,500.0,6330040,,
495,00004217,KR모터스 1WR,KOSPI,신주인수권증권,보통주,2017-08-14,2022-06-29,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,30439305,000040,KR모터스
496,176440,에이치엔티,KOSDAQ,주권,보통주,2016-11-28,2022-06-27,기업의 계속성 및 경영의 투명성 등을 종합적을 고려하여 상장폐지기준에 해당한다고 결정,2022-06-16,2022-06-24,IT부품,100.0,85739345,,
497,00306217,에이프로젠제약 13WR,KOSPI,신주인수권증권,보통주,2017-08-09,2022-06-21,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,12181109,003060,에이프로젠바이오로직스
498,309900,티티씨디펜스,KONEX,주권,보통주,2019-06-27,2022-06-16,외부감사인의 감사의견 의견거절,2022-06-07,2022-06-15,-,500.0,10000000,,
499,220630,맘스터치,KOSDAQ,주권,보통주,2015-08-28,2022-05-31,상장폐지 신청('22.03.30),2022-05-20,2022-05-30,유통,1000.0,10181753,,
500,050320,에스에이치엔엘,KOSDAQ,주권,보통주,2002-01-15,2022-05-31,감사의견 거절,2022-05-20,2022-05-30,금속,100.0,65661760,,
501,052190,세영디앤씨,KOSDAQ,주권,보통주,2001-06-21,2022-05-27,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),2022-05-18,2022-05-26,오락·문화,500.0,5331891,,
502,950180,SNK,KOSDAQ,주식예탁증권,보통주,2019-05-07,2022-05-18,상장폐지 신청('22.04.14),2022-05-09,2022-05-17,출판·매체복제,,21061800,,
503,240340,인터코스,KONEX,주권,보통주,2016-04-21,2022-05-17,외부감사인의 감사의견 의견거절,2022-05-06,2022-05-16,-,500.0,3346323,,
504,70901B95,대신Japan하임03호A,KOSPI,수익증권,보통주,2019-08-09,2022-05-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,74943000,030660,대신자산운용
505,70902B95,대신Japan하임03호C-I,KOSPI,수익증권,보통주,2019-08-09,2022-05-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4857000,030660,대신자산운용
506,70903B95,대신Japan하임03호C-W,KOSPI,수익증권,보통주,2019-08-09,2022-05-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,200000,030660,대신자산운용
507,330990,케이비제19호스팩,KOSDAQ,주권,보통주,2019-09-30,2022-05-09,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2022-04-27,2022-05-06,금융,100.0,4301000,,
508,225850,미애부,KONEX,주권,보통주,2015-12-08,2022-04-27,감사의견 의견거절(감사범위제한 및 계속기업 존속불확실성),2022-04-18,2022-04-26,-,500.0,4998499,,
509,225860,엠앤씨생명과학,KONEX,주권,보통주,2017-04-25,2022-04-27,감사의견 의견거절(감사범위제한 및 계속기업 존속불확실성),2022-04-18,2022-04-26,-,100.0,17037138,,
510,053660,현진소재,KOSDAQ,주권,보통주,2002-02-15,2022-04-26,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),2022-04-15,2022-04-25,금속,500.0,53201003,,
511,039670,스포츠서울,KOSDAQ,주권,보통주,2004-01-16,2022-04-20,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2022-04-11,2022-04-19,출판·매체복제,500.0,9211617,,
512,041140,넥슨지티,KOSDAQ,주권,보통주,2000-07-25,2022-04-15,피흡수합병,,,디지털컨텐츠,500.0,35373322,,
513,270020,이십일스토어,KONEX,주권,보통주,2017-09-08,2022-04-14,사업보고서 법정제출기한('22.3.31限) 내 미제출,2022-04-05,2022-04-13,-,500.0,3149019,,
514,153360,하이골드3호,KOSPI,선박투자회사,보통주,2012-05-04,2022-04-11,감사의견 부적정,2022-03-31,2022-04-08,일반서비스,5000.0,16149790,,
515,066110,한프,KOSDAQ,주권,보통주,2002-07-16,2022-04-06,감사의견 거절(감사범위 제한),2022-03-28,2022-04-05,정보기기,500.0,76844272,,
516,03402217,두산중공업 1WR,KOSPI,신주인수권증권,보통주,2017-05-26,2022-04-05,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,9871834,034020,두산에너빌리티
517,2696221B,시스웍 7WR,KOSDAQ,신주인수권증권,보통주,2021-11-17,2022-04-05,기초주권 관리종목 지정,2022-03-25,2022-04-04,,0.0,24626944,269620,시스웍
518,329560,상상인이안제2호스팩,KOSDAQ,주권,보통주,2019-08-30,2022-04-04,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2022-03-24,2022-04-01,금융,100.0,3850000,,
519,0663621A,체리부로 1WR,KOSDAQ,신주인수권증권,보통주,2020-10-14,2022-04-01,기초주권의 관리종목 지정,2022-03-23,2022-03-31,,0.0,5928385,066360,체리부로
