,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
88,039490,KR7039490008,키움증권,KOSPI,,262000,2,-1000,-0.38,267000,268000,261500,13196,3482391000,6871818792000,26228316,STK,ME005
89,064400,KR7064400005,LG씨엔에스,KOSPI,,70100,1,1000,1.45,70300,70900,69800,150556,10558036000,6791704954800,96885948,STK,ME005
90,267270,KR7267270007,HD건설기계,KOSPI,,140300,2,-1800,-1.27,142000,143200,139900,68827,9742247150,6663883255800,47497386,STK,ME005
91,128940,KR7128940004,한미약품,KOSPI,,511000,2,-4000,-0.78,511000,519000,500000,45536,23150027000,6546416401000,12810991,STK,ME005
92,009830,KR7009830001,한화솔루션,KOSPI,,28700,1,300,1.06,29000,29450,28500,493686,14223788300,6454415783200,224892536,STK,ME005
93,062040,KR7062040001,산일전기,KOSPI,,208500,1,7500,3.73,205000,213500,201500,205301,42934718000,6389034225000,30642850,STK,ME005
94,001440,KR7001440007,대한전선,KOSPI,,31550,1,3250,11.48,28850,32050,28550,5382233,166133555225,6183566403800,195992596,STK,ME005
95,005387,KR7005382007,현대차2우B,KOSPI,,175800,1,2800,1.62,175400,177400,174500,62592,11013630550,6146658894000,34963930,STK,ME005
96,326030,KR7326030004,SK바이오팜,KOSPI,,77800,2,-1400,-1.77,80000,80000,77700,65741,5155785100,6092770850000,78313250,STK,ME005
97,032640,KR7032640005,LG유플러스,KOSPI,,14310,2,-370,-2.52,14700,14740,14300,518731,7517658975,6073560844920,424427732,STK,ME005
98,175330,KR7175330000,JB금융지주,KOSPI,,31150,2,-400,-1.27,31850,32200,30900,616144,19389677125,5810154817600,186521824,STK,ME005
99,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,118300,1,300,0.25,121100,121900,117600,303440,36281923650,5806625488300,49083901,KSQ,ME005
100,241560,KR7241560002,두산밥캣,KOSPI,,59100,2,-1400,-2.31,61100,61500,58500,104675,6200260950,5665093441500,95856065,STK,ME005
101,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,457000,2,-5500,-1.19,474000,477500,453500,23948,11083350500,5630034350000,12319550,KSQ,ME005
102,000100,KR7000100008,유한양행,KOSPI,,76300,2,-1200,-1.55,78000,78300,76100,77265,5935731600,5616884090300,73615781,STK,ME005
103,000990,KR7000990002,DB하이텍,KOSPI,,125200,1,700,0.56,128300,128400,122400,308292,38365027000,5446774417600,43504588,STK,ME005
104,377300,KR7377300009,카카오페이,KOSPI,,40050,1,50,0.13,40950,41250,39700,186418,7484065125,5418789911100,135300622,STK,ME005
105,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,69700,1,3300,4.97,68800,69700,67900,203273,13979846450,5311965945000,76211850,KSQ,ME005
106,052690,KR7052690005,한전기술,KOSPI,,138200,1,600,0.44,139000,139100,134000,272385,37157166000,5282004000000,38220000,STK,ME005
107,088350,KR7088350004,한화생명,KOSPI,,5930,2,-80,-1.33,6040,6100,5870,1508219,8973505885,5150382900000,868530000,STK,ME005
108,353200,KR7353200009,대덕전자,KOSPI,,103100,1,2400,2.38,103400,106100,102500,355482,36934919650,5094884967500,49416925,STK,ME005
