,Code,Name,Market,Sector,Industry,Products,ListingDate,SettleMonth,Representative,HomePage,Region
622,393890,더블유씨피,KOSDAQ GLOBAL,기술성장기업부,,,,,,,
623,299170,더블유에스아이,KOSDAQ,중견기업부,,,,,,,
624,012510,더존비즈온,KOSPI,,,,,,,,
625,462860,더즌,KOSDAQ,벤처기업부,,,,,,,
626,224060,더코디,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
627,302920,더콘텐츠온,KONEX,일반기업부,,,,,,,
628,043090,더테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
629,403850,더핑크퐁컴퍼니,KOSDAQ,중견기업부,,,,,,,
630,213420,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,,,,,,,
631,317330,덕산테코피아,KOSDAQ,중견기업부,,,,,,,
632,077360,덕산하이메탈,KOSDAQ,벤처기업부,,,,,,,
633,004830,덕성,KOSPI,,,,,,,,
634,004835,덕성우,KOSPI,,,,,,,,
635,090410,덕신이피씨,KOSDAQ,우량기업부,,,,,,,
636,0001A0,덕양에너젠,KOSDAQ,중견기업부,,,,,,,
637,263600,덕우전자,KOSDAQ,중견기업부,,,,,,,
638,194480,데브시스터즈,KOSDAQ,벤처기업부,,,,,,,
639,373160,데이원컴퍼니,KOSDAQ,기술성장기업부,,,,,,,
640,263800,데이타솔루션,KOSDAQ,중견기업부,,,,,,,
641,199150,데이터스트림즈,KONEX,일반기업부,,,,,,,
642,206560,덱스터,KOSDAQ,기술성장기업부,,,,,,,
643,261200,덴티스,KOSDAQ,중견기업부,,,,,,,
644,145720,덴티움,KOSPI,,,,,,,,
645,227420,도부,KONEX,일반기업부,,,,,,,
646,484120,도우인시스,KOSDAQ,중견기업부,,,,,,,
647,067990,도이치모터스,KOSDAQ,우량기업부,,,,,,,
648,002150,도화엔지니어링,KOSPI,,,,,,,,
649,006620,동구바이오제약,KOSDAQ,우량기업부,,,,,,,
650,100130,동국S&C,KOSDAQ,중견기업부,,,,,,,
651,005160,동국산업,KOSDAQ,중견기업부,,,,,,,
652,303810,동국생명과학,KOSDAQ,중견기업부,,,,,,,
653,460850,동국씨엠,KOSPI,,,,,,,,
654,075970,동국알앤에스,KOSDAQ,중견기업부,,,,,,,
655,460860,동국제강,KOSPI,,,,,,,,
656,086450,동국제약,KOSDAQ GLOBAL,우량기업부,,,,,,,
657,001230,동국홀딩스,KOSPI,,,,,,,,
658,023450,동남합성,KOSPI,,,,,,,,
659,004140,동방,KOSPI,,,,,,,,
660,240550,동방메디컬,KOSDAQ,중견기업부,,,,,,,
661,099410,동방선기,KOSDAQ,벤처기업부,,,,,,,
662,007590,동방아그로,KOSPI,,,,,,,,
663,005960,동부건설,KOSPI,,,,,,,,
664,005965,동부건설우,KOSPI,,,,,,,,
665,026960,동서,KOSPI,,,,,,,,
666,002210,동성제약,KOSPI,,,,,,,,
667,102260,동성케미컬,KOSPI,,,,,,,,
668,033500,동성화인텍,KOSDAQ,우량기업부,,,,,,,
669,025950,동신건설,KOSDAQ,우량기업부,,,,,,,
670,000640,동아쏘시오홀딩스,KOSPI,,,,,,,,
671,170900,동아에스티,KOSPI,,,,,,,,
672,088130,동아엘텍,KOSDAQ,우량기업부,,,,,,,
673,028100,동아지질,KOSPI,,,,,,,,
674,001520,동양,KOSPI,,,,,,,,
675,001527,동양2우B,KOSPI,,,,,,,,
676,084670,동양고속,KOSPI,,,,,,,,
677,082640,동양생명,KOSPI,,,,,,,,
678,060380,동양에스텍,KOSDAQ,중견기업부,,,,,,,
679,001525,동양우,KOSPI,,,,,,,,
680,079960,동양이엔피,KOSDAQ,우량기업부,,,,,,,
681,228340,동양파일,KOSDAQ,중견기업부,,,,,,,
682,088910,동우팜투테이블,KOSDAQ,우량기업부,,,,,,,
683,094170,동운아나텍,KOSDAQ,우량기업부,,,,,,,
684,013120,동원개발,KOSDAQ,우량기업부,,,,,,,
685,018500,동원금속,KOSPI,,,,,,,,
686,006040,동원산업,KOSPI,,,,,,,,
687,030720,동원수산,KOSPI,,,,,,,,
688,014820,동원시스템즈,KOSPI,,,,,,,,
689,014825,동원시스템즈우,KOSPI,,,,,,,,
690,111380,동인기연,KOSPI,,,,,,,,
691,163560,동일고무벨트,KOSPI,,,,,,,,
692,109860,동일금속,KOSDAQ,우량기업부,,,,,,,
693,032960,동일기연,KOSDAQ,관리종목(소속부없음),,,,,,,
694,004890,동일산업,KOSPI,,,,,,,,
695,023790,동일스틸럭스,KOSDAQ,중견기업부,,,,,,,
696,002690,동일제강,KOSPI,,,,,,,,
697,005290,동진쎄미켐,KOSDAQ,우량기업부,,,,,,,
698,025900,동화기업,KOSDAQ GLOBAL,중견기업부,,,,,,,
699,000020,동화약품,KOSPI,,,,,,,,
700,000150,두산,KOSPI,,,,,,,,
701,000157,두산2우B,KOSPI,,,,,,,,
702,454910,두산로보틱스,KOSPI,,,,,,,,
703,241560,두산밥캣,KOSPI,,,,,,,,
704,034020,두산에너빌리티,KOSPI,,,,,,,,
705,000155,두산우,KOSPI,,,,,,,,
706,131970,두산테스나,KOSDAQ GLOBAL,우량기업부,,,,,,,
707,336260,두산퓨얼셀,KOSPI,,,,,,,,
708,33626K,두산퓨얼셀1우,KOSPI,,,,,,,,
709,33626L,두산퓨얼셀2우B,KOSPI,,,,,,,,
710,016740,두올,KOSPI,,,,,,,,
711,073190,듀오백,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
712,176750,듀켐바이오,KOSDAQ,기술성장기업부,,,,,,,
713,030350,드래곤플라이,KOSDAQ,관리종목(소속부없음),,,,,,,
714,203650,드림시큐리티,KOSDAQ,중견기업부,,,,,,,
715,223250,드림씨아이에스,KOSDAQ,벤처기업부,,,,,,,
716,060570,드림어스컴퍼니,KOSDAQ,중견기업부,,,,,,,
717,362990,드림인사이트,KOSDAQ,벤처기업부,,,,,,,
718,192650,드림텍,KOSPI,,,,,,,,
719,016670,디모아,KOSDAQ,중견기업부,,,,,,,
720,187870,디바이스,KOSDAQ,우량기업부,,,,,,,
721,489730,디비금융제13호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
722,0004Y0,디비금융제14호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
723,024090,디씨엠,KOSPI,,,,,,,,
724,003160,디아이,KOSPI,,,,,,,,
725,092200,디아이씨,KOSPI,,,,,,,,
726,110990,디아이티,KOSDAQ,우량기업부,,,,,,,
727,263690,디알젬,KOSDAQ,우량기업부,,,,,,,
728,214680,디알텍,KOSDAQ,벤처기업부,,,,,,,
729,347850,디앤디파마텍,KOSDAQ,기술성장기업부,,,,,,,
730,377190,디앤디플랫폼리츠,KOSPI,,,,,,,,
731,263720,디앤씨미디어,KOSDAQ,우량기업부,,,,,,,
732,376300,디어유,KOSDAQ,우량기업부,,,,,,,
733,104040,디에스엠,KOSDAQ,벤처기업부,,,,,,,
734,109740,디에스케이,KOSDAQ,벤처기업부,,,,,,,
735,031860,디에이치엑스컴퍼니,KOSDAQ,관리종목(소속부없음),,,,,,,
736,196490,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
737,066900,디에이피,KOSDAQ,관리종목(소속부없음),,,,,,,
738,092070,디엔에프,KOSDAQ,중견기업부,,,,,,,
739,039840,디오,KOSDAQ,중견기업부,,,,,,,
740,013570,디와이,KOSPI,,,,,,,,
741,024900,디와이덕양,KOSPI,,,,,,,,
742,219550,디와이디,KOSDAQ,관리종목(소속부없음),,,,,,,
743,310870,디와이씨,KOSDAQ,벤처기업부,,,,,,,
744,002880,디와이에이,KOSPI,,,,,,,,
745,210540,디와이파워,KOSPI,,,,,,,,
746,104460,디와이피엔에프,KOSDAQ,우량기업부,,,,,,,
747,113810,디젠스,KOSDAQ,중견기업부,,,,,,,
748,043360,디지아이,KOSDAQ,벤처기업부,,,,,,,
749,197140,디지캡,KOSDAQ,벤처기업부,,,,,,,
750,068930,디지털대성,KOSDAQ,우량기업부,,,,,,,
751,033130,디지틀조선,KOSDAQ,중견기업부,,,,,,,
752,105740,디케이락,KOSDAQ,우량기업부,,,,,,,
753,263020,디케이앤디,KOSDAQ,벤처기업부,,,,,,,
754,290550,디케이티,KOSDAQ,우량기업부,,,,,,,
755,066670,디티씨,KOSDAQ,중견기업부,,,,,,,
756,187220,디티앤씨,KOSDAQ,중견기업부,,,,,,,
757,383930,디티앤씨알오,KOSDAQ,중견기업부,,,,,,,
758,131180,딜리,KOSDAQ,벤처기업부,,,,,,,
759,315640,딥노이드,KOSDAQ,기술성장기업부,,,,,,,
760,900110,딥커머스,KOSDAQ,외국기업(소속부없음),,,,,,,
761,317120,라닉스,KOSDAQ,기술성장기업부,,,,,,,
762,462510,라메디텍,KOSDAQ,기술성장기업부,,,,,,,
763,232680,라온로보틱스,KOSDAQ,기술성장기업부,,,,,,,
764,042510,라온시큐어,KOSDAQ,벤처기업부,,,,,,,
765,418420,라온텍,KOSDAQ,기술성장기업부,,,,,,,
766,300120,라온피플,KOSDAQ,벤처기업부,,,,,,,
767,171120,라이온켐텍,KOSDAQ,우량기업부,,,,,,,
768,388790,라이콤,KOSDAQ,벤처기업부,,,,,,,
769,214260,라파스,KOSDAQ,기술성장기업부,,,,,,,
770,403360,라피치,KONEX,일반기업부,,,,,,,
771,171010,램테크놀러지,KOSDAQ,벤처기업부,,,,,,,
772,084650,랩지노믹스,KOSDAQ,중견기업부,,,,,,,
773,217500,러셀,KOSDAQ,벤처기업부,,,,,,,
774,092590,럭스피아,KONEX,일반기업부,,,,,,,
775,266170,레드우즈,KONEX,일반기업부,,,,,,,
776,038390,레드캡투어,KOSDAQ,우량기업부,,,,,,,
777,294140,레몬,KOSDAQ,관리종목(소속부없음),,,,,,,
778,443250,레뷰코퍼레이션,KOSDAQ,벤처기업부,,,,,,,
779,228670,레이,KOSDAQ,벤처기업부,,,,,,,
780,228850,레이언스,KOSDAQ,우량기업부,,,,,,,
781,412350,레이저쎌,KOSDAQ,기술성장기업부,,,,,,,
782,199550,레이저옵텍,KOSDAQ,벤처기업부,,,,,,,
783,281740,레이크머티리얼즈,KOSDAQ,우량기업부,,,,,,,
784,277810,레인보우로보틱스,KOSDAQ,기술성장기업부,,,,,,,
785,215100,로보로보,KOSDAQ,벤처기업부,,,,,,,
786,090360,로보스타,KOSDAQ,중견기업부,,,,,,,
787,108490,로보티즈,KOSDAQ,기술성장기업부,,,,,,,
788,900260,로스웰,KOSDAQ,외국기업(소속부없음),,,,,,,
789,033290,로젠,KOSDAQ,우량기업부,,,,,,,
790,223220,로지스몬,KONEX,일반기업부,,,,,,,
791,067730,로지시스,KOSDAQ,중견기업부,,,,,,,
792,071280,로체시스템즈,KOSDAQ,우량기업부,,,,,,,
793,376900,로킷헬스케어,KOSDAQ,기술성장기업부,,,,,,,
794,214610,롤링스톤,KOSDAQ,관리종목(소속부없음),,,,,,,
795,032350,롯데관광개발,KOSPI,,,,,,,,
796,089860,롯데렌탈,KOSPI,,,,,,,,
797,330590,롯데리츠,KOSPI,,,,,,,,
798,000400,롯데손해보험,KOSPI,,,,,,,,
799,023530,롯데쇼핑,KOSPI,,,,,,,,
800,020150,롯데에너지머티리얼즈,KOSPI,,,,,,,,
801,280360,롯데웰푸드,KOSPI,,,,,,,,
802,286940,롯데이노베이트,KOSPI,,,,,,,,
803,004000,롯데정밀화학,KOSPI,,,,,,,,
804,004990,롯데지주,KOSPI,,,,,,,,
805,00499K,롯데지주우,KOSPI,,,,,,,,
806,005300,롯데칠성,KOSPI,,,,,,,,
807,005305,롯데칠성우,KOSPI,,,,,,,,
808,011170,롯데케미칼,KOSPI,,,,,,,,
809,071840,롯데하이마트,KOSPI,,,,,,,,
810,328130,루닛,KOSDAQ,기술성장기업부,,,,,,,
811,038060,루멘스,KOSDAQ,중견기업부,,,,,,,
812,474170,루미르,KOSDAQ,기술성장기업부,,,,,,,
813,162120,루켄테크놀러지스,KONEX,일반기업부,,,,,,,
814,253610,루트락,KONEX,일반기업부,,,,,,,
815,141080,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,,,,,,,
816,058470,리노공업,KOSDAQ GLOBAL,우량기업부,,,,,,,
817,016100,리더스코스메틱,KOSDAQ,중견기업부,,,,,,,
818,012700,리드코프,KOSDAQ,우량기업부,,,,,,,
819,302550,리메드,KOSDAQ,기술성장기업부,,,,,,,
820,491000,리브스메드,KOSDAQ,기술성장기업부,,,,,,,
821,394420,리센스메디컬,KOSDAQ,기술성장기업부,,,,,,,
822,073570,리튬포어스,KOSDAQ,관리종목(소속부없음),,,,,,,
823,377450,리파인,KOSDAQ,우량기업부,,,,,,,
824,277070,린드먼아시아,KOSDAQ,중견기업부,,,,,,,
825,042500,링네트,KOSDAQ,우량기업부,,,,,,,
826,193250,링크드,KOSDAQ,중견기업부,,,,,,,
827,474650,링크솔루션,KOSDAQ,기술성장기업부,,,,,,,
828,219420,링크제니시스,KOSDAQ,기술성장기업부,,,,,,,
829,439090,마녀공장,KOSDAQ,우량기업부,,,,,,,
830,027740,마니커,KOSPI,,,,,,,,
831,195500,마니커에프앤지,KOSDAQ,중견기업부,,,,,,,
832,357430,마스턴프리미어리츠,KOSPI,,,,,,,,
833,377480,마음AI,KOSDAQ,기술성장기업부,,,,,,,
834,305090,마이크로디지탈,KOSDAQ,기술성장기업부,,,,,,,
835,448780,마이크로엔엑스,KONEX,일반기업부,,,,,,,
836,098120,마이크로컨텍솔,KOSDAQ,우량기업부,,,,,,,
837,424980,마이크로투나노,KOSDAQ,기술성장기업부,,,,,,,
838,038290,마크로젠,KOSDAQ,중견기업부,,,,,,,
839,477850,마키나락스,KOSDAQ,기술성장기업부,,,,,,,
840,001080,만호제강,KOSPI,,,,,,,,
841,267980,매일유업,KOSDAQ,우량기업부,,,,,,,
842,005990,매일홀딩스,KOSDAQ,우량기업부,,,,,,,
843,093520,매커스,KOSDAQ,우량기업부,,,,,,,
844,088980,맥쿼리인프라,KOSPI,,,,,,,,
845,094800,맵스리얼티,KOSPI,,,,,,,,
846,179720,머니무브,KONEX,일반기업부,,,,,,,
847,100590,머큐리,KOSDAQ,중견기업부,,,,,,,
848,067280,멀티캠퍼스,KOSDAQ,우량기업부,,,,,,,
849,072870,메가스터디,KOSDAQ,우량기업부,,,,,,,
850,215200,메가스터디교육,KOSDAQ GLOBAL,우량기업부,,,,,,,
851,133750,메가엠디,KOSDAQ,중견기업부,,,,,,,
852,446540,메가터치,KOSDAQ,중견기업부,,,,,,,
853,235980,메드팩토,KOSDAQ,기술성장기업부,,,,,,,
854,200580,메디쎄이,KONEX,일반기업부,,,,,,,
855,041920,메디아나,KOSDAQ,우량기업부,,,,,,,
856,233250,메디안디노스틱,KONEX,일반기업부,,,,,,,
857,014100,메디앙스,KOSDAQ,중견기업부,,,,,,,
858,236340,메디젠휴먼케어,KONEX,일반기업부,,,,,,,
859,054180,메디콕스,KOSDAQ,관리종목(소속부없음),,,,,,,
860,086900,메디톡스,KOSDAQ,우량기업부,,,,,,,
861,078160,메디포스트,KOSDAQ,벤처기업부,,,,,,,
862,138040,메리츠금융지주,KOSPI,,,,,,,,
863,0088D0,메리츠제1호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
864,408920,메쎄이상,KOSDAQ,우량기업부,,,,,,,
865,021880,메이슨캐피탈,KOSDAQ,중견기업부,,,,,,,
866,0088M0,메쥬,KOSDAQ,기술성장기업부,,,,,,,
867,140410,메지온,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
868,241770,메카로,KOSDAQ,우량기업부,,,,,,,
869,090370,메타랩스,KOSPI,,,,,,,,
870,059210,메타바이오메드,KOSDAQ,우량기업부,,,,,,,
871,118000,메타케어,KOSPI,,,,,,,,
872,058110,멕아이씨에스,KOSDAQ,기술성장기업부,,,,,,,
873,072770,멤레이비티,KOSDAQ,중견기업부,,,,,,,
874,017180,명문제약,KOSPI,,,,,,,,
875,009900,명신산업,KOSPI,,,,,,,,
876,317450,명인제약,KOSPI,,,,,,,,
877,012690,모나리자,KOSPI,,,,,,,,
878,005360,모나미,KOSPI,,,,,,,,
879,070960,모나용평,KOSPI,,,,,,,,
880,434480,모니터랩,KOSDAQ,기술성장기업부,,,,,,,
881,080420,모다이노칩,KOSDAQ,중견기업부,,,,,,,
882,417970,모델솔루션,KOSDAQ,우량기업부,,,,,,,
883,080160,모두투어,KOSDAQ,우량기업부,,,,,,,
884,087260,모바일어플라이언스,KOSDAQ,벤처기업부,,,,,,,
885,101330,모베이스,KOSDAQ,중견기업부,,,,,,,
886,012860,모베이스전자,KOSDAQ,우량기업부,,,,,,,
887,363260,모비데이즈,KOSDAQ,벤처기업부,,,,,,,
888,348030,모비릭스,KOSDAQ,중견기업부,,,,,,,
889,250060,모비스,KOSDAQ,기술성장기업부,,,,,,,
890,288980,모아데이타,KOSDAQ,기술성장기업부,,,,,,,
891,142760,모아라이프플러스,KOSDAQ,기술성장기업부,,,,,,,
892,033200,모아텍,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
893,009680,모토닉,KOSPI,,,,,,,,
894,118990,모트렉스,KOSDAQ,우량기업부,,,,,,,
895,463480,모티브링크,KOSDAQ,중견기업부,,,,,,,
896,006920,모헨즈,KOSDAQ,중견기업부,,,,,,,
897,009580,무림P&P,KOSPI,,,,,,,,
898,001810,무림SP,KOSDAQ,중견기업부,,,,,,,
899,009200,무림페이퍼,KOSPI,,,,,,,,
900,322970,무진메디,KONEX,일반기업부,,,,,,,
901,033920,무학,KOSPI,,,,,,,,
902,008420,문배철강,KOSPI,,,,,,,,
903,279600,미디어젠,KOSDAQ,벤처기업부,,,,,,,
904,095500,미래나노텍,KOSDAQ,우량기업부,,,,,,,
905,254490,미래반도체,KOSDAQ,우량기업부,,,,,,,
906,025560,미래산업,KOSPI,,,,,,,,
907,218150,미래생명자원,KOSDAQ,벤처기업부,,,,,,,
908,007120,미래아이앤지,KOSPI,,,,,,,,
909,396690,미래에셋글로벌리츠,KOSPI,,,,,,,,
910,357250,미래에셋맵스리츠,KOSPI,,,,,,,,
911,100790,미래에셋벤처투자,KOSDAQ,우량기업부,,,,,,,
912,0097F0,미래에셋비전스팩10호,KOSDAQ,SPAC(소속부없음),,,,,,,
913,0099W0,미래에셋비전스팩11호,KOSDAQ,SPAC(소속부없음),,,,,,,
914,477380,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),,,,,,,
915,477470,미래에셋비전스팩5호,KOSDAQ,SPAC(소속부없음),,,,,,,
916,478440,미래에셋비전스팩6호,KOSDAQ,SPAC(소속부없음),,,,,,,
917,482680,미래에셋비전스팩7호,KOSDAQ,SPAC(소속부없음),,,,,,,
918,0093G0,미래에셋비전스팩8호,KOSDAQ,SPAC(소속부없음),,,,,,,
919,0096D0,미래에셋비전스팩9호,KOSDAQ,SPAC(소속부없음),,,,,,,
920,085620,미래에셋생명,KOSPI,,,,,,,,
921,006800,미래에셋증권,KOSPI,,,,,,,,
922,00680K,미래에셋증권2우B,KOSPI,,,,,,,,
923,006805,미래에셋증권우,KOSPI,,,,,,,,
924,208890,미래엔에듀파트너,KONEX,일반기업부,,,,,,,
925,049950,미래컴퍼니,KOSDAQ,중견기업부,,,,,,,
926,207760,미스터블루,KOSDAQ,중견기업부,,,,,,,
927,081660,미스토홀딩스,KOSPI,,,,,,,,
928,002840,미원상사,KOSPI,,,,,,,,
929,268280,미원에스씨,KOSPI,,,,,,,,
930,107590,미원홀딩스,KOSPI,,,,,,,,
931,134380,미원화학,KOSPI,,,,,,,,
932,351020,미쥬,KONEX,일반기업부,,,,,,,
933,003650,미창석유,KOSPI,,,,,,,,
934,059090,미코,KOSDAQ,벤처기업부,,,,,,,
935,201490,미투온,KOSDAQ,중견기업부,,,,,,,
936,475460,미트박스,KOSDAQ,벤처기업부,,,,,,,
937,452200,민테크,KOSDAQ,기술성장기업부,,,,,,,
938,206640,바디텍메드,KOSDAQ,우량기업부,,,,,,,
939,035620,바른손이앤에이,KOSDAQ,중견기업부,,,,,,,
940,354390,바스칸바이오제약,KONEX,일반기업부,,,,,,,
941,053030,바이넥스,KOSDAQ,중견기업부,,,,,,,
942,301300,바이브컴퍼니,KOSDAQ,기술성장기업부,,,,,,,
943,377740,바이오노트,KOSPI,,,,,,,,
944,064550,바이오니아,KOSDAQ,중견기업부,,,,,,,
945,314930,바이오다인,KOSDAQ,기술성장기업부,,,,,,,
946,489460,바이오비쥬,KOSDAQ,벤처기업부,,,,,,,
947,086820,바이오솔루션,KOSDAQ,기술성장기업부,,,,,,,
948,038460,바이오스마트,KOSDAQ,우량기업부,,,,,,,
949,251120,바이오에프디엔씨,KOSDAQ,기술성장기업부,,,,,,,
950,199730,바이오인프라,KOSDAQ,벤처기업부,,,,,,,
951,266470,바이오인프라생명과학,KONEX,일반기업부,,,,,,,
952,289170,바이오텐,KONEX,일반기업부,,,,,,,
953,086040,바이오톡스텍,KOSDAQ,벤처기업부,,,,,,,
954,188040,바이오포트,KOSDAQ,벤처기업부,,,,,,,
955,199290,바이오프로테크,KONEX,일반기업부,,,,,,,
956,099430,바이오플러스,KOSDAQ,우량기업부,,,,,,,
957,032980,바이온,KOSDAQ,관리종목(소속부없음),,,,,,,
958,308080,바이젠셀,KOSDAQ,기술성장기업부,,,,,,,
959,043150,바텍,KOSDAQ,우량기업부,,,,,,,
960,323990,박셀바이오,KOSDAQ,기술성장기업부,,,,,,,
961,003610,방림,KOSPI,,,,,,,,
962,267790,배럴,KOSDAQ,중견기업부,,,,,,,
963,046310,백금T&A,KOSDAQ,우량기업부,,,,,,,
964,035150,백산,KOSPI,,,,,,,,
965,331520,밸로프,KOSDAQ,중견기업부,,,,,,,
966,199480,뱅크웨어글로벌,KOSDAQ,기술성장기업부,,,,,,,
967,438700,버넥트,KOSDAQ,기술성장기업부,,,,,,,
968,066410,버킷스튜디오,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
969,002410,범양건영,KOSPI,,,,,,,,
970,382900,범한퓨얼셀,KOSDAQ,벤처기업부,,,,,,,
971,206400,베노티앤알,KOSDAQ,중견기업부,,,,,,,
972,019010,베뉴지,KOSDAQ,중견기업부,,,,,,,
973,177350,베셀,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
974,457600,벡트,KOSDAQ,벤처기업부,,,,,,,
975,424760,벨로크,KOSDAQ,벤처기업부,,,,,,,
976,007210,벽산,KOSPI,,,,,,,,
977,250000,보라티알,KOSDAQ,우량기업부,,,,,,,
978,002760,보락,KOSPI,,,,,,,,
979,003850,보령,KOSPI,,,,,,,,
980,310210,보로노이,KOSDAQ,기술성장기업부,,,,,,,
981,006910,보성파워텍,KOSDAQ,우량기업부,,,,,,,
982,0010F0,보원케미칼,KOSDAQ,벤처기업부,,,,,,,
983,000890,보해양조,KOSPI,,,,,,,,
984,226340,본느,KOSDAQ,중견기업부,,,,,,,
985,496320,본시스템즈,KONEX,일반기업부,,,,,,,
986,206950,볼빅,KONEX,일반기업부,,,,,,,
987,003000,부광약품,KOSPI,,,,,,,,
988,001270,부국증권,KOSPI,,,,,,,,
989,001275,부국증권우,KOSPI,,,,,,,,
990,026940,부국철강,KOSPI,,,,,,,,
991,014470,부방,KOSDAQ,벤처기업부,,,,,,,
992,011390,부산산업,KOSPI,,,,,,,,
993,005030,부산주공,KOSPI,,,,,,,,
994,008470,부스타,KOSDAQ,벤처기업부,,,,,,,
995,338220,뷰노,KOSDAQ,기술성장기업부,,,,,,,
996,100120,뷰웍스,KOSDAQ,우량기업부,,,,,,,
997,406820,뷰티스킨,KOSDAQ,벤처기업부,,,,,,,
998,099390,브레인즈컴퍼니,KOSDAQ,벤처기업부,,,,,,,
999,064480,브리지텍,KOSDAQ,벤처기업부,,,,,,,
1000,365900,브이씨,KOSDAQ,벤처기업부,,,,,,,
1001,089970,브이엠,KOSDAQ,우량기업부,,,,,,,
1002,251630,브이원텍,KOSDAQ,벤처기업부,,,,,,,
1003,018290,브이티,KOSDAQ,우량기업부,,,,,,,
1004,478560,블랙야크아이앤씨,KOSDAQ,벤처기업부,,,,,,,
1005,006740,블루산업개발,KOSPI,,,,,,,,
1006,439580,블루엠텍,KOSDAQ,기술성장기업부,,,,,,,
1007,033560,블루콤,KOSDAQ,중견기업부,,,,,,,
1008,191600,블루탑,KONEX,일반기업부,,,,,,,
1009,369370,블리츠웨이엔터테인먼트,KOSDAQ,벤처기업부,,,,,,,
1010,126340,비나텍,KOSDAQ,벤처기업부,,,,,,,
1011,121800,비덴트,KOSDAQ,관리종목(소속부없음),,,,,,,
1012,082800,비보존 제약,KOSDAQ,중견기업부,,,,,,,
1013,318410,비비씨,KOSDAQ,중견기업부,,,,,,,
1014,002070,비비안,KOSPI,,,,,,,,
1015,100220,비상교육,KOSPI,,,,,,,,
1016,419540,비스토스,KOSDAQ,벤처기업부,,,,,,,
1017,146320,비씨엔씨,KOSDAQ,벤처기업부,,,,,,,
1018,200780,비씨월드제약,KOSDAQ,중견기업부,,,,,,,
1019,413640,비아이매트릭스,KOSDAQ,벤처기업부,,,,,,,
1020,141000,비아트론,KOSDAQ,벤처기업부,,,,,,,
1021,090460,비에이치,KOSPI,,,,,,,,
1022,083650,비에이치아이,KOSDAQ,우량기업부,,,,,,,
1023,0068Y0,비엔케이제3호스팩,KOSDAQ,SPAC(소속부없음),,,,,,,
1024,065170,비엘팜텍,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1025,086670,비엠티,KOSDAQ,우량기업부,,,,,,,
1026,488900,비츠로넥스텍,KOSDAQ,기술성장기업부,,,,,,,
1027,082920,비츠로셀,KOSDAQ,우량기업부,,,,,,,
1028,054220,비츠로시스,KOSDAQ,벤처기업부,,,,,,,
1029,042370,비츠로테크,KOSDAQ,우량기업부,,,,,,,
1030,050090,비케이홀딩스,KOSDAQ,투자주의환기종목(소속부없음),,,,,,,
1031,148780,비큐AI,KOSDAQ,기술성장기업부,,,,,,,
1032,307870,비투엔,KOSDAQ,벤처기업부,,,,,,,
1033,377030,비트맥스,KOSDAQ,관리종목(소속부없음),,,,,,,
1034,032850,비트컴퓨터,KOSDAQ,벤처기업부,,,,,,,
1035,049470,비트플래닛,KOSDAQ,중견기업부,,,,,,,
1036,238200,비피도,KOSDAQ,벤처기업부,,,,,,,
1037,093190,빅솔론,KOSDAQ,우량기업부,,,,,,,
1038,065450,빅텍,KOSDAQ,벤처기업부,,,,,,,
1039,044480,빌리언스,KOSDAQ,중견기업부,,,,,,,
1040,005180,빙그레,KOSPI,,,,,,,,
1041,069540,빛과전자,KOSDAQ,벤처기업부,,,,,,,
1042,072950,빛샘전자,KOSDAQ,벤처기업부,,,,,,,
1043,451250,삐아,KOSDAQ,벤처기업부,,,,,,,
1044,143240,사람인,KOSDAQ,우량기업부,,,,,,,
1045,466410,사이냅소프트,KOSDAQ,벤처기업부,,,,,,,
1046,003960,사조대림,KOSPI,,,,,,,,
1047,008040,사조동아원,KOSPI,,,,,,,,
1048,007160,사조산업,KOSPI,,,,,,,,
1049,014710,사조씨푸드,KOSPI,,,,,,,,
1050,006090,사조오양,KOSPI,,,,,,,,
1051,223310,사토시홀딩스,KOSDAQ,중견기업부,,,,,,,
1052,452430,사피엔반도체,KOSDAQ,기술성장기업부,,,,,,,
1053,419120,산돌,KOSDAQ,중견기업부,,,,,,,
1054,062040,산일전기,KOSPI,,,,,,,,
1055,122350,삼기,KOSDAQ,중견기업부,,,,,,,
1056,419050,삼기에너지솔루션즈,KOSDAQ,중견기업부,,,,,,,
1057,014970,삼륭물산,KOSDAQ,중견기업부,,,,,,,
1058,005610,삼립,KOSPI,,,,,,,,
1059,018310,삼목에스폼,KOSDAQ,우량기업부,,,,,,,
1060,012210,삼미금속,KOSDAQ,중견기업부,,,,,,,
1061,053700,삼보모터스,KOSDAQ,우량기업부,,,,,,,
